FIPS,y,BreachesPer100K,CensusMean,OpProfitMargin,CapitalExp,OpIncome,AR,BadDebt,BedUtil,OutpatientVisits,ALOS,Pop2020,PopDensity,Native,Hispanic,Black,Asian,Prop65,UE2019,Poverty,AcuteBeds,CMI,PedTrauma,MedCenter
12095,1,0.071764223,1221.625,0.121,225548882.3,364762305.3,436070700.8,161648541.8,0.72625,628727.25,4.65,1393452,596.112358,0.001,0.309,0.199,0.048895118,0.123,2.9,15.6,4432,1.78,1,0
12097,0,0,278.1,0.286,7281132,121615356,86450452,42817261,0.792,25388,5.2,375751,109.2694592,0.002,0.53,0.094,0.024372523,0.135,3.3,13.4,511,1.49,0,0
12099,0,0,180.67,-0.0021,29332836.1,21679665.2,164655020.2,28295006.5,0.5548,76590.9,4.87,1496770,294.0067153,0.001,0.219,0.181,0.025975267,0.244,3.3,12.2,3742,1.628,0,1
12101,0,0,119.6166667,0.082166667,12052974.5,25269435.67,52754126.17,13133168.17,0.623333333,33151,4.183333333,553947,286.4458978,0.003,0.145,0.051,0.023235075,0.226,3.5,12.6,1091,1.578,0,0
12103,0,0,356.1,0.071888889,54272089.89,40118014.11,249564064.4,49278104.56,0.540111111,213085.8889,4.988888889,974996,1375.157765,0.002,0.094,0.1,0.032667826,0.254,3,11.7,2558,1.68,0,0
12105,0,0,196.54,0.0108,83313076.2,16195732.2,79060290.4,22311154.8,0.5322,50912,4.74,724777,155.7111716,0.003,0.215,0.147,0.015671027,0.204,3.7,15.7,1608,1.55,0,0
12107,0,0,62.6,0.143,3719011,12492460,21888673,9992042,0.719,29786,4.4,74521,39.53018324,0.002,0.099,0.159,0.0055689,0.237,4.3,18.8,99,1.42,0,0
12111,0,0,201.95,0.3825,13304548.5,122715046,96445873,24686835,0.7485,30514.5,4.8,328297,221.7240569,0.002,0.185,0.195,0.017590779,0.247,3.9,12.1,519,1.62,0,0
12113,0,0,44,0.19,3859892,17596512,46376369,28992919,0.415,46241,3.8,184313,70.29345588,0.004,0.054,0.059,0.017475707,0.163,3,9.5,194,1.387,0,0
12115,0,0,296.35,0.0465,198005958.5,-24654212,366224975.5,75216300.5,0.6365,294213,4.5,433742,300.7329632,0.001,0.09,0.044,0.015979545,0.373,3.1,10.3,1176,1.698,0,0
12117,0,0,1596.833333,0.08,330590334,50419010.67,650492022.7,151623433,0.601,1090947.667,4.466666667,471826,588.7929569,0.002,0.207,0.107,0.042312208,0.16,2.9,9.9,272,1.6,0,0
12127,0,0,172.175,-0.02575,14111788.75,-4116845.75,219784075,25101129.25,0.61825,100846.5,4.65,553284,193.9845523,0.003,0.134,0.104,0.016900904,0.249,3.4,13.2,1176,1.654,0,0
12131,0,0,36.1,0.169,3119198,24999707,65447663,8825193,0.451,99824,3.1,74071,27.55884159,0.005,0.061,0.047,0.008694361,0.202,2.8,11.4,112,1.395,0,0
13009,0,0,38.1,-0.074,2858420,-3955371,25420621,7704049,0.443,44955,4.9,44890,66.99724571,0.003,0.022,0.42,0.015370907,0.165,4.2,23.8,103,1.44,0,0
13015,0,0,103.1,0.372,11316199,62205680,18910500,19929389,0.866,45582,5.3,107738,90.52436842,0.002,0.083,0.106,0.009578793,0.144,3.3,12.2,119,1.64,0,0
13021,1,0.65291625,312.125,0.02025,15831066.5,-4414532,119392267,35487585.75,0.6445,174228.5,5.225,153159,237.1106345,0.001,0.032,0.54,0.019711542,0.16,3.9,24.7,883,1.893,0,1
13031,0,0,88.1,0.24,3164089,43341806,62657033,22517917,0.62,65716,4.8,79608,45.47229373,0.003,0.039,0.281,0.013239875,0.116,3.7,22.9,144,1.61,0,0
13039,0,0,21.4,0.073,1673845,4307591,27652904,10634616,0.535,76520,4.4,54666,33.48661295,0.005,0.066,0.186,0.020451469,0.142,3.6,15.8,40,1.41,0,0
13045,0,0,104.4,-0.023,13995076,-15882504,145894258.5,72124404.5,0.881,64386.5,5.5,119992,92.83887092,0.003,0.068,0.187,0.007267151,0.138,3.4,16.8,197,1.545,0,0
13051,0,0,453.7,0.009,54203180,5283105,201248127,38303881,0.802,125207,5.9,289430,258.0086954,0.002,0.063,0.393,0.025536399,0.16,3.3,14.4,939,1.91,0,1
13057,0,0,210.1,0.082,24321921,47695826,265782845,35712194,0.89,106384,6,258773,237.2758417,0.001,0.103,0.063,0.017521148,0.145,2.7,7.4,150,1.69,0,0
13059,0,0,183.1,0.089,25658980,27971175.5,179774023.5,15430171.5,0.6805,169628,4.85,128331,415.6141115,0.001,0.107,0.274,0.03933578,0.113,3.6,27,522,1.72,0,0
13063,0,0,91.8,-0.045,6487783,-5465625,165911795,115812547,0.376,38969,5.1,292256,796.4894876,0.002,0.132,0.681,0.0499083,0.096,4.2,17.6,244,1.81,0,0
13067,1,0.131554541,777.7666667,0.081666667,116457603,148844283.3,1403399542,180541196.7,0.73,675601,5.6,760141,863.8313768,0.001,0.128,0.266,0.051503603,0.127,3,9.1,1009,1.84,0,0
13071,0,0,70.8,-0.088,27886960,-15187111,81733392,33475099,0.668,109147,4.6,45600,32.18556469,0.004,0.19,0.228,0.008442982,0.161,3.2,23.9,127,1.33,0,0
13077,0,0,136.9,0.211,6474453,67071233,160807341,18640909,0.834,106793,4.9,148509,130.0419373,0.002,0.068,0.174,0.018194184,0.143,2.9,10.2,200,1.715,0,0
13089,2,0.263401541,853.2333333,-0.012,59320718.33,45872244,731446966.3,159194338,0.751,550005.3333,6.666666667,759297,1095.025227,0.002,0.086,0.534,0.059689423,0.129,3.4,14.3,1083,1.78,0,1
13095,1,1.136932102,325.95,-0.147,17722682,-97374388,293536117.5,45227007.5,0.6665,241838,6.95,87956,103.3337744,0.002,0.027,0.689,0.009652554,0.165,4.7,29.5,405,1.79,0,0
13097,0,0,79.9,0.065,5386493,12202085,115997372,22858660,0.783,79863,4.5,146343,282.3809898,0.001,0.094,0.451,0.015395338,0.119,3.5,12.6,102,1.68,0,0
13113,0,0,228.2,0.174,22937391,79519570,232847809,36300594,0.787,137534,5,114421,227.2873175,0.001,0.072,0.218,0.04399542,0.187,3,5,290,1.65,0,0
13115,0,0,181,0.074333333,10119811.33,23266532.67,81065798.33,83035195,0.733333333,128304,5.6,98498,74.59514353,0.002,0.108,0.142,0.015634835,0.17,3.8,20.7,435,1.705,0,0
13117,0,0,251.3,0.072,10921143,48750950,290966411,30016785,0.75,150236,6.2,244252,419.9760992,0.001,0.095,0.031,0.106648052,0.124,2.7,5,298,1.67,0,0
13119,0,0,23.2,-0.082,336413,-2961407,20088029,4564109,0.413,25347,4.7,23349,34.46657521,0.001,0.045,0.095,0.008480021,0.192,3.5,16.4,56,1.14,0,0
13121,2,0.187981055,656.39,-0.0266,177548901.1,-15297297.2,827224887.4,177417519.6,0.7356,572543.6,6.25,1063937,779.870356,0.002,0.073,0.436,0.066004848,0.12,3.5,13.5,3340,1.949,0,0
13127,0,0,192,0.019,86715554,5606986,135566592,38647220,0.64,143501,5.9,85292,78.49208933,0.004,0.066,0.259,0.012615486,0.211,3.3,16.6,300,1.73,0,0
13129,0,0,48.5,-0.007,5381450,-1270739,37557873,9809859,0.703,66939,4.9,57963,62.89396913,0,0.156,0.039,0.010989769,0.153,3.4,16.8,69,1.66,0,0
13135,0,0,284.5,0.051,9481720.5,16084695,444211635.5,122426564.5,0.757,159587,5.65,936250,839.5901542,0.001,0.209,0.265,0.109861682,0.105,3,9.2,668,1.62,0,0
13139,0,0,529.3,0.077,78562809,115458265,154445190,93739287,0.806,403745,5.7,204441,200.860852,0.002,0.281,0.072,0.016376363,0.154,2.8,13.2,542,1.87,0,0
13151,0,0,209.7,0.098,7199710,36952187,221219026,44205929,0.788,77098,5.2,234561,284.2142415,0.001,0.067,0.419,0.031642089,0.119,3.5,7.5,252,1.61,0,0
13153,0,0,166.3,-0.097,6199017,-20504151,72224049,28880907,0.702,104423,6,157863,162.0798165,0.003,0.066,0.302,0.027821592,0.13,3.3,12.1,276,1.35,0,0
13175,0,0,89.1,0.231,4388737,34568575,52758707,12922054,0.724,51407,4.6,47546,22.73960346,0.001,0.026,0.371,0.011252261,0.181,4.6,24.6,145,1.52,0,0
13185,0,0,198.4,-0.019,20003496,-7675707,50980000,44608764,0.754,205715,4.8,117406,91.18047345,0.003,0.055,0.362,0.018005894,0.126,3.5,25.9,257,1.69,0,0
13215,1,0.510806103,217.5333333,-0.030666667,10524134.67,-1829663.333,205378550,32587845.67,0.566333333,244838.6667,5.666666667,195769,349.2320672,0.004,0.076,0.452,0.02460553,0.137,4.5,20.1,704,1.863,0,0
13217,0,0,56.5,0.04,1200863,4501246,67903669,10844236,0.601,59696,4.4,111744,157.6063106,0.002,0.054,0.433,0.010246635,0.133,3.9,14.8,94,1.43,0,0
13223,0,0,98.4,0.185,5890533,45936865,131833330,22480998,0.878,58720,4.2,168667,208.531593,0.003,0.061,0.182,0.009308282,0.109,2.9,7.8,112,1.35,0,0
13227,0,0,44.2,0.007,15717390,743317,51137150,4888602,0.851,55766,5,32591,54.22543432,0.007,0.031,0.013,0.004172931,0.223,3,11,52,1.36,0,0
13245,2,0.987566537,330.275,-0.02575,47262643.25,-31543017,260995653.5,33245604.75,0.69125,315546,5.575,202518,241.0996028,0.002,0.048,0.557,0.018576127,0.145,4.5,21.9,1300,1.91,1,1
13247,0,0,123.4,-0.006,2459181,-1060219,118199828,17268146,0.875,60675,5.3,90896,270.3525766,0.001,0.102,0.522,0.019175761,0.149,3.8,13.2,141,1.53,0,0
13255,0,0,89.1,-0.009,3358206,-1284564,97991249,13051366,0.557,47581,5.4,66703,131.4097171,0.004,0.044,0.335,0.009399877,0.183,4,17.3,160,1.43,0,0
13261,0,0,34.9,-0.1,3729314,-8864979,44590013,11919207,0.647,45189,5.5,29524,23.60730015,0.001,0.054,0.525,0.012159599,0.175,4.8,25.7,54,1.35,0,0
13275,0,0,140.55,0.037,25851203,11714404,64445162,25536240,0.5195,177570.5,6.35,44451,31.51364805,0.001,0.037,0.363,0.001687251,0.187,4,20.2,226,1.74,0,0
13277,1,2.460387757,125,-0.07,58994111,-25504217,235282135,51898777,0.691,169013,5.8,40644,60.14811077,0.001,0.115,0.3,0.014491684,0.154,3.4,19.6,181,1.54,0,0
13279,0,0,39.5,-0.088,1953391,-12755475,74457141,28378051,0.76,49918,4.1,26830,28.45848078,0,0.116,0.256,0.009206113,0.17,4.9,24.9,52,1.37,0,0
13285,0,0,85.9,0.056,28496859,12819975,136053673,16276971,0.311,53769,4.2,69922,65.20905081,0.001,0.037,0.355,0.021037728,0.152,3.2,20.2,276,1.44,0,0
13291,0,0,25,0.067,8472366,6448478,37874242,3132361,0.641,64926,4,24511,29.38273589,0.007,0.032,0.006,0.007058056,0.337,3.1,13.8,39,1.27,0,0
